Memory Length,4000,
Trigger Level,0.00000e+00,
Source,CH2,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-01,
Vertical Position,-1.46000e+00,
Horizontal Units,S,
Horizontal Scale,2.50000e-04,
Horizontal Position,1.1880000e-02,
Horizontal Mode,Main,
Sampling Period,1.00000e-06,
Firmware,V1.14,
Time, ,
Mode,Detail,
Waveform Data,
1.048600e-2,2.00e-2,
1.048700e-2,2.00e-2,
1.048800e-2,2.00e-2,
1.048900e-2,0.00e+0,
1.049000e-2,0.00e+0,
1.049100e-2,2.00e-2,
1.049200e-2,2.00e-2,
1.049300e-2,4.00e-2,
1.049400e-2,4.00e-2,
1.049500e-2,2.00e-2,
1.049600e-2,2.00e-2,
1.049700e-2,2.00e-2,
1.049800e-2,2.00e-2,
1.049900e-2,2.00e-2,
1.050000e-2,2.00e-2,
1.050100e-2,0.00e+0,
1.050200e-2,0.00e+0,
1.050300e-2,0.00e+0,
1.050400e-2,0.00e+0,
1.050500e-2,4.00e-2,
1.050600e-2,4.00e-2,
1.050700e-2,2.00e-2,
1.050800e-2,2.00e-2,
1.050900e-2,4.00e-2,
1.051000e-2,4.00e-2,
1.051100e-2,2.00e-2,
1.051200e-2,2.00e-2,
1.051300e-2,0.00e+0,
1.051400e-2,0.00e+0,
1.051500e-2,2.00e-2,
1.051600e-2,2.00e-2,
1.051700e-2,0.00e+0,
1.051800e-2,0.00e+0,
1.051900e-2,2.00e-2,
1.052000e-2,2.00e-2,
1.052100e-2,0.00e+0,
1.052200e-2,0.00e+0,
1.052300e-2,2.00e-2,
1.052400e-2,2.00e-2,
1.052500e-2,2.00e-2,
1.052600e-2,2.00e-2,
1.052700e-2,2.00e-2,
1.052800e-2,2.00e-2,
1.052900e-2,2.00e-2,
1.053000e-2,2.00e-2,
1.053100e-2,4.00e-2,
1.053200e-2,4.00e-2,
1.053300e-2,4.00e-2,
1.053400e-2,4.00e-2,
1.053500e-2,2.00e-2,
1.053600e-2,2.00e-2,
1.053700e-2,2.00e-2,
1.053800e-2,2.00e-2,
1.053900e-2,4.00e-2,
1.054000e-2,4.00e-2,
1.054100e-2,0.00e+0,
1.054200e-2,0.00e+0,
1.054300e-2,4.00e-2,
1.054400e-2,4.00e-2,
1.054500e-2,4.00e-2,
1.054600e-2,4.00e-2,
1.054700e-2,2.00e-2,
1.054800e-2,2.00e-2,
1.054900e-2,0.00e+0,
1.055000e-2,0.00e+0,
1.055100e-2,2.00e-2,
1.055200e-2,2.00e-2,
1.055300e-2,2.00e-2,
1.055400e-2,2.00e-2,
1.055500e-2,4.00e-2,
1.055600e-2,4.00e-2,
1.055700e-2,2.00e-2,
1.055800e-2,2.00e-2,
1.055900e-2,2.00e-2,
1.056000e-2,2.00e-2,
1.056100e-2,4.00e-2,
1.056200e-2,4.00e-2,
1.056300e-2,2.00e-2,
1.056400e-2,2.00e-2,
1.056500e-2,2.00e-2,
1.056600e-2,2.00e-2,
1.056700e-2,2.00e-2,
1.056800e-2,2.00e-2,
1.056900e-2,2.00e-2,
1.057000e-2,2.00e-2,
1.057100e-2,4.00e-2,
1.057200e-2,4.00e-2,
1.057300e-2,2.00e-2,
1.057400e-2,2.00e-2,
1.057500e-2,0.00e+0,
1.057600e-2,0.00e+0,
1.057700e-2,2.00e-2,
1.057800e-2,2.00e-2,
1.057900e-2,2.00e-2,
1.058000e-2,2.00e-2,
1.058100e-2,2.00e-2,
1.058200e-2,2.00e-2,
1.058300e-2,2.00e-2,
1.058400e-2,2.00e-2,
1.058500e-2,2.00e-2,
1.058600e-2,2.00e-2,
1.058700e-2,2.00e-2,
1.058800e-2,2.00e-2,
1.058900e-2,4.00e-2,
1.059000e-2,4.00e-2,
1.059100e-2,2.00e-2,
1.059200e-2,2.00e-2,
1.059300e-2,4.00e-2,
1.059400e-2,4.00e-2,
1.059500e-2,2.00e-2,
1.059600e-2,2.00e-2,
1.059700e-2,0.00e+0,
1.059800e-2,0.00e+0,
1.059900e-2,2.00e-2,
1.060000e-2,2.00e-2,
1.060100e-2,2.00e-2,
1.060200e-2,2.00e-2,
1.060300e-2,2.00e-2,
1.060400e-2,2.00e-2,
1.060500e-2,4.00e-2,
1.060600e-2,4.00e-2,
1.060700e-2,2.00e-2,
1.060800e-2,2.00e-2,
1.060900e-2,2.00e-2,
1.061000e-2,2.00e-2,
1.061100e-2,2.00e-2,
1.061200e-2,2.00e-2,
1.061300e-2,2.00e-2,
1.061400e-2,2.00e-2,
1.061500e-2,4.00e-2,
1.061600e-2,4.00e-2,
1.061700e-2,2.00e-2,
1.061800e-2,2.00e-2,
1.061900e-2,2.00e-2,
1.062000e-2,2.00e-2,
1.062100e-2,0.00e+0,
1.062200e-2,0.00e+0,
1.062300e-2,2.00e-2,
1.062400e-2,2.00e-2,
1.062500e-2,2.00e-2,
1.062600e-2,2.00e-2,
1.062700e-2,4.00e-2,
1.062800e-2,4.00e-2,
1.062900e-2,4.00e-2,
1.063000e-2,4.00e-2,
1.063100e-2,4.00e-2,
1.063200e-2,4.00e-2,
1.063300e-2,4.00e-2,
1.063400e-2,4.00e-2,
1.063500e-2,4.00e-2,
1.063600e-2,4.00e-2,
1.063700e-2,2.00e-2,
1.063800e-2,2.00e-2,
1.063900e-2,2.00e-2,
1.064000e-2,2.00e-2,
1.064100e-2,2.00e-2,
1.064200e-2,2.00e-2,
1.064300e-2,4.00e-2,
1.064400e-2,4.00e-2,
1.064500e-2,2.00e-2,
1.064600e-2,2.00e-2,
1.064700e-2,2.00e-2,
1.064800e-2,2.00e-2,
1.064900e-2,2.00e-2,
1.065000e-2,2.00e-2,
1.065100e-2,2.00e-2,
1.065200e-2,2.00e-2,
1.065300e-2,2.00e-2,
1.065400e-2,2.00e-2,
1.065500e-2,2.00e-2,
1.065600e-2,2.00e-2,
1.065700e-2,2.00e-2,
1.065800e-2,2.00e-2,
1.065900e-2,2.00e-2,
